species_tax_id,superkingdom,phylum,class,order,family,genus,species,motility,metabolism,cell_shape,substrate,pathways
158080,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,salexigens,no,obligate aerobic,NA,"acetate, arabinose, arginine, asparagine, citrate, ethanol, fructose, galactose, glucose, glutamate, glycerol, glycine, lactose, malate, malonate, maltose, mannitol, mannose, myo_inositol, ornithine, proline, propionate, ribose, serine, sorbitol, succinate, sucrose, trehalose, urea, xylose","catalase, urease, gelatinase, hydrogen_sulfide_synthesis"
54299,Bacteria,Cyanobacteria,NA,Chroococcidiopsidales,Chroococcidiopsidaceae,Chroococcidiopsis,thermalis,yes,NA,NA,sucrose,NA
250,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,gleum,yes,obligate aerobic,NA,"arabinose, fructose, glucose, malonate, maltose, salicin, trehalose, xylose","catalase, oxidase, gelatinase, esculin_aesculin_hydrolysis, DNA_degradation, indole_synthesis"
454171,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,calidirosea,no,obligate aerobic,NA,"arabinose, cellobiose, dextrin, fructose, galactose, glucose, glycogen, lactose, maltose, mannose, N_acetylglucosamine, raffinose, rhamnose, ribose, starch, sucrose, trehalose, xylose",catalase
35703,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,amalonaticus,no,facultative anaerobic,NA,"citrate, glucose, malonate, ornithine, sucrose","catalase, indole_synthesis, hydrogen_sulfide_synthesis"
57706,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,braakii,no,facultative anaerobic,NA,"acetate, citrate, glycerol, malonate, melibiose, 3_hydroxybenzoate, 5_ketogluconate","catalase, hydrogen_sulfide_synthesis"
67824,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,farmeri,no,facultative anaerobic,NA,"acetate, alanine, arabinose, arginine, cellobiose, citrate, glucose, glycerol, glycogen, lactate, lactose, maltose, mannitol, proline, propionate, rhamnose, sorbitol, sucrose, trehalose, xylose, 2_ketogluconate, 5_ketogluconate","catalase, indole_synthesis"
546,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,freundii,no,facultative anaerobic,NA,"arabinose, citrate, galactose, gelatin, glucose, glycerol, lactose, malonate, maltose, mannitol, mannose, melibiose, raffinose, rhamnose, salicin, sorbitol, starch, sucrose, trehalose, xylose","catalase, gelatinase, esculin_aesculin_hydrolysis, indole_synthesis, hydrogen_sulfide_synthesis"
67828,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,gillenii,no,facultative anaerobic,NA,"cellobiose, citrate, fucose, glucose, glutamate, glycerol, lactate, lactose, melibiose, methyl_beta_D_glucoside, phenylacetate, proline, propionate, putrescine, raffinose, sucrose, yeast_extract, 2_ketogluconate, 3_hydroxybenzoate, 3_hydroxybutyrate, 5_ketogluconate","catalase, esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
545,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,koseri,no,facultative anaerobic,NA,"adonitol, alanine, arabitol, cellobiose, citrate, fucose, glucose, glutamate, glycerol, lactate, lactose, malonate, myo_inositol, proline, propionate, sucrose, xylitol, 2_ketogluconate, 3_hydroxybenzoate, 3_hydroxybutyrate, 5_ketogluconate","catalase, indole_synthesis"
67829,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,murliniae,no,facultative anaerobic,NA,"arginine, cellobiose, citrate, fucose, glucose, glutamate, glycerol, lactate, lactose, melibiose, myo_inositol, proline, propionate, putrescine, raffinose, sucrose, urea, 3_hydroxybenzoate, 3_hydroxybutyrate, 5_ketogluconate","catalase, urease, alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis, indole_synthesis, hydrogen_sulfide_synthesis"
67825,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,rodentium,yes,facultative anaerobic,NA,"acetate, arabinose, cellobiose, glucose, lactose, maltose, mannitol, mannose, rhamnose, salicin, sorbitol, trehalose, xylose","catalase, urease, esculin_aesculin_hydrolysis"
67826,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,sedlakii,no,facultative anaerobic,NA,"acetate, glucose, glycerol, malonate, maltose, mannitol, myo_inositol, rhamnose, salicin, sorbitol, trehalose, xylose, 3_hydroxybenzoate, 4_hydroxybenzoate","catalase, urease, hydrogen_sulfide_synthesis"
67827,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,werkmanii,no,facultative anaerobic,NA,"acetate, alanine, fucose, glycerol, maltose, mannitol, proline, propionate, rhamnose, sorbitol, trehalose, xylose, 2_ketogluconate, 3_hydroxybutyrate, 5_ketogluconate",catalase
133448,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,youngae,no,facultative anaerobic,NA,"acetate, alanine, arabinose, cellobiose, citrate, fucose, glucose, glutamate, glycerol, lactate, maltose, mannitol, rhamnose, sorbitol, trehalose, urea, xylose, 2_ketogluconate, 3_hydroxybutyrate, 5_ketogluconate",catalase
28447,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,michiganensis,yes,obligate aerobic,NA,"acetate, citrate, formate, glucose, glycerol, succinate","catalase, gelatinase, esculin_aesculin_hydrolysis, acetoin"
237258,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,normanense,yes,facultative anaerobic,NA,mannose,"catalase, oxidase, acid_phosphatase, alkaline_phosphatase, esculin_aesculin_hydrolysis, DNA_degradation, indole_synthesis"
1488,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,acetobutylicum,no,obligate anaerobic,NA,"acetate, butanol, cellobiose, ethanol, fructose, galactose, maltose, mannitol, mannose, pyruvate, raffinose, salicin, starch, sucrose, trehalose, xylose","esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
358742,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,aldenense,NA,obligate anaerobic,NA,"arabinose, glucose, lactose, maltose, mannose, raffinose, salicin, sucrose, trehalose, xylose","alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis, indole_synthesis"
1527,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,aminovalericum,no,obligate anaerobic,NA,"arabinose, cellobiose, dextrin, galactose, glucose, maltose, mannitol, sucrose, xylose","esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
333367,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,asparagiforme,NA,obligate anaerobic,NA,acetate,"acid_phosphatase, alkaline_phosphatase, alpha_galactosidase, beta_galactosidase"
1551,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,aurantibutyricum,no,NA,NA,"arabinose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannose, melibiose, raffinose, salicin, sucrose, xylose",esculin_aesculin_hydrolysis
84023,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,no,obligate anaerobic,NA,"acetate, arabinose, ethanol, fructose, glutamate, pyruvate, rhamnose, uridine, xylose, yeast_extract",methane_synthesis
1561,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,baratii,yes,NA,NA,pyruvate,ammonia_synthesis
261299,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,bartlettii,yes,obligate anaerobic,NA,"alanine, alaninamide, cellobiose, dextrin, fructose, glucose, maltose, mannitol, phenylalanine, pyruvate, pyruvic_acid_methyl_ester, ribose, serine, sucrose, threonine, trehalose","acid_phosphatase, isovaleric_acid_synthesis"
1520,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,beijerinckii,no,obligate anaerobic,NA,"alanine, arabinose, arabitol, dextrin, fructose, galactose, glycogen, lactose, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, rhamnose, ribose, salicin, sorbitol, sucrose, trehalose, xylose","esculin_aesculin_hydrolysis, ammonia_synthesis"
1490,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paraclostridium,bifermentans,no,NA,NA,"fructose, maltose, mannose","esculin_aesculin_hydrolysis, DNA_degradation, indole_synthesis, ammonia_synthesis"
208479,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,bolteae,NA,obligate anaerobic,NA,"arabinose, fructose, glucose, glycerol, maltose, mannose, sorbitol, sucrose, trehalose, xylose","acid_phosphatase, alkaline_phosphatase, alpha_galactosidase"
1491,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,botulinum,no,obligate anaerobic,bacillus,"acetate, arginine, butanol, ethanol, fructose, gelatin, glycine, phenylalanine, propionate, pyruvate, serine, threonine, tryptophan","esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1492,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum,no,NA,NA,"arabinose, cellobiose, fructose, galactose, glycogen, lactose, maltose, mannitol, mannose, melibiose, raffinose, ribose, salicin, sucrose, trehalose, xylose","esculin_aesculin_hydrolysis, DNA_degradation"
1529,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,cadaveris,no,NA,NA,NA,"hydrogen_sulfide_synthesis, ammonia_synthesis, isovaleric_acid_synthesis"
1530,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,carnis,no,NA,NA,"cellobiose, fructose, galactose, lactose, maltose, mannose, salicin, sucrose",esculin_aesculin_hydrolysis
36834,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum,yes,obligate anaerobic,bacillus,"adonitol, arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannose, melibiose, ribose, salicin, sorbitol, sucrose, trehalose, xylose","urease, esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
29355,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,cellobioparum,no,NA,bacillus,"arabinose, cellobiose, fructose, galactose, lactose, maltose, mannose, melibiose, ribose, salicin, xylose",esculin_aesculin_hydrolysis
1521,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,cellulolyticum,no,obligate anaerobic,bacillus,"arabinose, cellobiose, fructose, galactose, glucose, mannose, ribose, xylose",esculin_aesculin_hydrolysis
1493,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,cellulovorans,yes,obligate anaerobic,NA,"acetate, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, proline, sucrose, yeast_extract",NA
46867,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,chauvoei,no,NA,NA,"galactose, lactose, maltose, mannose, ribose",esculin_aesculin_hydrolysis
358743,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,citroniae,NA,obligate anaerobic,NA,"arabinose, glucose, maltose, mannose, raffinose, rhamnose, salicin, sorbitol, starch, sucrose, trehalose, xylose","alkaline_phosphatase, indole_synthesis"
288965,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,clariflavum,yes,facultative anaerobic,NA,cellobiose,esculin_aesculin_hydrolysis
1531,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,clostridioforme,no,NA,NA,NA,"hydrogen_sulfide_synthesis, ammonia_synthesis"
1494,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,cochlearium,no,NA,bacillus,"aspartate, glutamate, histidine, phenylalanine, serine, xylose","gelatinase, indole_synthesis, hydrogen_sulfide_synthesis"
69824,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,cocleatum,yes,obligate anaerobic,spiral,"cellobiose, fructose, galactose, lactose, maltose, mannitol, mannose, melibiose, raffinose, salicin, sucrose, trehalose, xylose",esculin_aesculin_hydrolysis
1496,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,difficile,no,NA,NA,"alanine, aspartate, cellobiose, fructose, leucine, limonene, mannitol, mannose, phenylalanine, proline, serine, threonine","esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1533,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,fallax,no,NA,NA,"fructose, galactose, maltose, mannose, methyl_beta_D_glucoside, ribose, starch","esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
29358,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paeniclostridium,ghonii,no,NA,NA,NA,"gelatinase, esculin_aesculin_hydrolysis, indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
36841,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,glycolicum,no,NA,bacillus,"ethanol, fructose, glucose, glycerol, maltose, sorbitol, succinate, threonine, xylose","hydrogen_sulfide_synthesis, ammonia_synthesis"
342942,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,glycyrrhizinilyticum,yes,obligate anaerobic,coccus,"arabinose, glucose, lactose, maltose, mannose, raffinose, rhamnose, xylose",alpha_galactosidase
84025,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,haemolyticum,no,obligate anaerobic,NA,"lactate, threonine",NA
154046,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,hathewayi,NA,obligate anaerobic,NA,"arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, raffinose, rhamnose, ribose, salicin, sorbitol, sucrose, trehalose, xylose",esculin_aesculin_hydrolysis
89152,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,hiranonis,yes,obligate anaerobic,bacillus,"fructose, glucose, mannose, sucrose",esculin_aesculin_hydrolysis
1498,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hathewaya,histolyticum,no,NA,NA,"arginine, aspartate, glutamate, glycine, pyruvate, serine, threonine","gelatinase, elastin_degradation, hydrogen_sulfide_synthesis, ammonia_synthesis"
89153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,hylemonae,yes,obligate anaerobic,bacillus,"arabinose, fructose, galactose, glucose, maltose, raffinose, ribose, sucrose, xylose",hydrogen_sulfide_synthesis
1522,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,innocuum,yes,obligate anaerobic,NA,"cellobiose, fructose, galactose, glucose, maltose, mannitol, mannose, pyruvate, ribose, salicin, sucrose, trehalose",esculin_aesculin_hydrolysis
29359,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Asaccharospora,irregulare,no,NA,NA,pyruvate,"gelatinase, hydrogen_sulfide_synthesis, ammonia_synthesis"
1534,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,kluyveri,no,facultative anaerobic,coccus,"ethanol, propionate, yeast_extract","urease, ammonia_synthesis"
1535,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,leptum,yes,obligate anaerobic,bacillus,"lactose, maltose, ribose, sucrose, trehalose",esculin_aesculin_hydrolysis
1536,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hathewaya,limosum,NA,NA,NA,"glutamate, pyruvate","indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1538,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,ljungdahlii,no,obligate anaerobic,NA,"arabinose, ethanol, formate, fructose, glucose, pyruvate, xylose",indole_synthesis
1539,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,malenominatum,no,NA,NA,"glutamate, lactate, phenylalanine, pyruvate, threonine, tryptophan","gelatinase, indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1540,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,mangenotii,yes,NA,NA,"leucine, phenylalanine, proline, pyruvate, threonine, tryptophan","indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1541,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,mayombei,no,obligate anaerobic,bacillus,"alanine, cellobiose, dextrin, formate, fructose, glucose, glycerol, malate, maltose, pyruvate, salicin, serine, sorbitol, starch, succinate, xylose",esculin_aesculin_hydrolysis
84026,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,methylpentosum,yes,obligate anaerobic,bacillus,"arabinose, fucose, rhamnose",NA
29361,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,nexile,yes,obligate anaerobic,NA,"fructose, galactose, glucose","urease, esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis, ammonia_synthesis"
1542,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,novyi,no,obligate anaerobic,NA,"acetate, gelatin, lactate, mannose, propionate, pyruvate",NA
1543,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,oceanicum,NA,obligate anaerobic,NA,"fructose, galactose, glucose, maltose, mannose, pyruvate, threonine, Tween_80","gelatinase, hydrogen_sulfide_synthesis, ammonia_synthesis"
292800,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,orbiscindens,no,obligate anaerobic,NA,pyruvate,"indole_synthesis, hydrogen_sulfide_synthesis"
1544,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalicatena,oroticum,yes,obligate anaerobic,NA,"arabinose, cellobiose, dextrin, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, rhamnose, ribose, salicin, sorbitol, starch, sucrose, threonine, trehalose, xylose","esculin_aesculin_hydrolysis, ammonia_synthesis"
29363,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum,no,NA,bacillus,NA,NA
1501,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,pasteurianum,no,obligate anaerobic,bacillus,"alanine, arabinose, arginine, ethanol, fructose, galactose, gluconate, glucose, lactose, leucine, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, serine, sorbitol, sucrose, trehalose, xylose, yeast_extract",NA
1502,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens,yes,obligate anaerobic,NA,"cellobiose, formate, fructose, galactose, glucose, glycerol, glycogen, lactate, lactose, maltose, mannose, melibiose, pyruvate, raffinose, ribose, sorbitol, sucrose, threonine, trehalose","acid_phosphatase, esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
99675,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,putrefaciens,yes,obligate anaerobic,NA,"arginine, glucose, glycine, leucine, phenylalanine, serine","gelatinase, hydrogen_sulfide_synthesis, ammonia_synthesis"
1547,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,ramosum,yes,obligate anaerobic,bacillus,"cellobiose, fructose, galactose, lactose, maltose, mannitol, mannose, melibiose, rhamnose, ribose, salicin, starch, sucrose, trehalose","esculin_aesculin_hydrolysis, ammonia_synthesis"
169679,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,saccharobutylicum,no,obligate anaerobic,NA,"arabinose, arabitol, cellobiose, dextrin, glucose, glycogen, lactose, mannitol, mannose, melibiose, raffinose, ribose, salicin, starch, sucrose, trehalose, xylose",esculin_aesculin_hydrolysis
341225,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,saccharogumia,yes,obligate anaerobic,NA,"cellobiose, fructose, galactose, glucose, lactose, mannose, salicin, sucrose",NA
84030,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,saccharolyticum,yes,obligate anaerobic,NA,"adonitol, cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, rhamnose, ribose, salicin, sucrose, trehalose, xylose","esculin_aesculin_hydrolysis, indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
